room,category,length,width,height
Kitchen Appliances,KitchenOrganizers,107.0,102.0,65.6
Kitchen Appliances,KitchenOrganizers,76.0,57.0,0.0
Kitchen Appliances,KitchenOrganizers,55.0,56.4,11.0
Kitchen Appliances,KitchenOrganizers,58.0,56.4,4.0
Kitchen Appliances,KitchenOrganizers,64.0,63.4,2.0
Kitchen Appliances,KitchenOrganizers,77.0,76.4,13.0
Kitchen Appliances,KitchenOrganizers,78.0,76.4,4.0
Kitchen Appliances,KitchenOrganizers,58.0,56.4,4.0
Kitchen Appliances,KitchenOrganizers,62.0,56.4,2.0
Kitchen Appliances,KitchenOrganizers,30.0,6.0,3.0
Kitchen Appliances,KitchenOrganizers,57.0,56.4,13.0
Kitchen Appliances,KitchenOrganizers,77.0,76.3,1.0
Kitchen Appliances,KitchenOrganizers,77.0,76.4,4.0
Kitchen Appliances,KitchenOrganizers,36.0,36.3,1.0
Kitchen Appliances,KitchenOrganizers,58.0,56.4,4.0
Kitchen Appliances,KitchenOrganizers,124.0,122.9,2.0
Kitchen Appliances,KitchenOrganizers,56.0,29.6,62.0
Kitchen Appliances,KitchenOrganizers,81.0,78.0,7.0
Kitchen Appliances,KitchenOrganizers,84.0,58.0,2.0
Kitchen Appliances,KitchenOrganizers,58.0,16.4,4.0
Kitchen Appliances,KitchenOrganizers,78.0,76.4,4.0
Kitchen Appliances,KitchenOrganizers,55.0,36.4,11.0
Kitchen Appliances,KitchenOrganizers,58.0,16.4,4.0
Kitchen Appliances,KitchenOrganizers,58.0,56.4,4.0
Kitchen Appliances,KitchenOrganizers,63.0,63.3,1.0
Kitchen Appliances,KitchenOrganizers,76.0,52.0,7.0
Kitchen Appliances,KitchenOrganizers,84.0,58.0,2.0
Kitchen Appliances,KitchenOrganizers,57.0,56.3,1.0
Kitchen Appliances,KitchenOrganizers,62.0,56.4,2.0
Kitchen Appliances,KitchenOrganizers,30.0,6.0,3.0
Kitchen Appliances,KitchenOrganizers,54.5,6.2,4.0
Kitchen Appliances,KitchenOrganizers,37.0,36.4,13.0
Kitchen Appliances,KitchenOrganizers,60.0,3.0,2.0
Kitchen Appliances,KitchenOrganizers,41.0,40.0,9.0
Kitchen Appliances,KitchenOrganizers,38.0,37.5,13.5
Kitchen Appliances,KitchenOrganizers,34.0,17.0,32.9
Kitchen Appliances,KitchenOrganizers,56.0,4.0,3.0
Kitchen Appliances,KitchenOrganizers,58.0,56.0,3.0
Kitchen Appliances,KitchenOrganizers,79.0,6.0,4.0
Kitchen Appliances,KitchenOrganizers,17.0,15.0,13.0
Kitchen Appliances,KitchenOrganizers,79.0,6.0,4.0
Kitchen Appliances,KitchenOrganizers,26.0,8.0,7.0
Kitchen Appliances,KitchenOrganizers,60.0,5.0,2.0
Kitchen Appliances,KitchenOrganizers,25.0,15.0,26.5
Kitchen Appliances,KitchenOrganizers,12.0,12.0,8.0
Kitchen Appliances,KitchenOrganizers,61.0,60.0,3.0
Kitchen Appliances,KitchenOrganizers,38.0,3.5,1.0
Kitchen Appliances,KitchenOrganizers,26.0,26.0,12.0
Kitchen Appliances,KitchenOrganizers,12.0,12.0,6.0
Kitchen Appliances,KitchenOrganizers,57.0,6.0,4.0
Kitchen Appliances,KitchenOrganizers,33.0,32.0,11.0
Kitchen Appliances,KitchenOrganizers,57.0,6.0,4.0
Kitchen Appliances,KitchenOrganizers,13.0,12.0,13.0
Kitchen Appliances,KitchenOrganizers,62.0,60.0,3.0
Kitchen Appliances,KitchenOrganizers,42.0,37.0,12.0
Kitchen Appliances,KitchenOrganizers,26.0,24.0,26.5
Kitchen Appliances,KitchenOrganizers,37.0,37.0,5.0
Kitchen Appliances,KitchenOrganizers,13.0,12.0,8.0
Kitchen Appliances,KitchenOrganizers,38.0,37.5,13.5
Kitchen Appliances,KitchenOrganizers,80.0,4.0,3.0
Kitchen Appliances,KitchenOrganizers,58.0,56.0,26.5
Kitchen Appliances,KitchenOrganizers,80.0,5.0,2.0
Kitchen Appliances,KitchenOrganizers,62.0,60.0,3.0
Kitchen Appliances,KitchenOrganizers,40.0,4.0,3.0
Kitchen Appliances,KitchenOrganizers,15.0,13.0,7.0
Kitchen Appliances,KitchenOrganizers,52.0,34.0,0.0
Kitchen Appliances,Modular Kitchen,150.0,120.0,75.0
Kitchen Appliances,Modular Kitchen,150.0,120.0,75.0
Kitchen Appliances,Modular Kitchen,187.0,180.0,90.0
Kitchen Appliances,Modular Kitchen,187.0,180.0,90.0
Kitchen Appliances,Modular Kitchen,142.0,120.0,90.0
Kitchen Appliances,Modular Kitchen,63.0,60.0,60.0
Kitchen Appliances,Modular Kitchen,93.0,40.0,90.0
Kitchen Appliances,Modular Kitchen,89.0,40.0,75.0
Kitchen Appliances,Modular Kitchen,142.0,120.0,90.0
Kitchen Appliances,Modular Kitchen,93.0,40.0,90.0
Kitchen Appliances,Modular Kitchen,59.0,20.0,60.0
Kitchen Appliances,Modular Kitchen,63.0,60.0,60.0
Kitchen Appliances,Modular Kitchen,89.0,40.0,75.0
Kitchen Appliances,Modular Kitchen,42.0,19.9,40.0
Kitchen Appliances,Modular Kitchen,42.0,40.0,40.0
Kitchen Appliances,Modular Kitchen,187.0,180.0,90.0
Kitchen Appliances,Modular Kitchen,115.0,112.0,139.0
Kitchen Appliances,Modular Kitchen,93.0,40.0,90.0
Kitchen Appliances,Modular Kitchen,150.0,120.0,75.0
Kitchen Appliances,Modular Kitchen,42.0,19.9,40.0
Kitchen Appliances,Modular Kitchen,42.0,40.0,40.0
Kitchen Appliances,Modular Kitchen,187.0,180.0,90.0
Kitchen Appliances,Modular Kitchen,93.0,40.0,90.0
Kitchen Appliances,Modular Kitchen,63.0,60.0,60.0
Kitchen Appliances,Modular Kitchen,142.0,120.0,90.0
Kitchen Appliances,Modular Kitchen,35.0,16.0,15.0
Kitchen Appliances,Modular Kitchen,35.0,16.0,15.0
Kitchen Appliances,Modular Kitchen,65.0,20.0,40.0
Kitchen Appliances,Modular Kitchen,40.0,20.0,40.0
Kitchen Appliances,Modular Kitchen,81.0,20.0,80.0
Kitchen Appliances,Modular Kitchen,81.0,20.0,80.0
Kitchen Appliances,Modular Kitchen,91.0,20.0,80.0
Kitchen Appliances,Modular Kitchen,78.0,40.0,40.0
Kitchen Appliances,Modular Kitchen,59.0,20.0,60.0
Kitchen Appliances,Modular Kitchen,40.0,20.0,40.0
Kitchen Appliances,Modular Kitchen,42.0,20.0,40.0
Kitchen Appliances,Modular Kitchen,69.0,20.0,60.0
Kitchen Appliances,Modular Kitchen,54.0,40.0,40.0
Kitchen Appliances,Modular Kitchen,54.0,40.0,40.0
Kitchen Appliances,Modular Kitchen,52.0,40.0,40.0
Kitchen Appliances,Modular Kitchen,89.0,60.0,88.0
Kitchen Appliances,Modular Kitchen,89.0,40.0,75.0
Kitchen Appliances,Worktops and Worktop Accessories,186.0,65.0,5.0
Kitchen Appliances,Worktops and Worktop Accessories,186.0,65.0,4.0
Kitchen Appliances,Worktops and Worktop Accessories,246.0,65.0,4.0
Kitchen Appliances,Worktops and Worktop Accessories,246.0,65.0,5.0
Kitchen Appliances,Worktops and Worktop Accessories,246.0,65.0,5.0
Kitchen Appliances,Worktops and Worktop Accessories,246.0,65.0,5.0
Kitchen Appliances,Worktops and Worktop Accessories,246.0,65.0,4.0
Kitchen Appliances,Worktops and Worktop Accessories,246.0,65.0,4.0
Kitchen Appliances,Worktops and Worktop Accessories,246.0,65.0,5.0
Kitchen Appliances,Worktops and Worktop Accessories,186.0,64.0,3.0
Kitchen Appliances,Worktops and Worktop Accessories,186.0,65.0,5.0
Kitchen Appliances,Worktops and Worktop Accessories,246.0,65.0,3.0
Kitchen Appliances,Worktops and Worktop Accessories,246.0,65.0,4.0
Kitchen Appliances,Worktops and Worktop Accessories,186.0,65.0,4.0
Kitchen Appliances,Worktops and Worktop Accessories,186.0,65.0,5.0
Kitchen Appliances,Worktops and Worktop Accessories,186.0,65.0,3.0
Kitchen Appliances,Worktops and Worktop Accessories,246.0,65.0,3.0
Kitchen Appliances,Worktops and Worktop Accessories,186.0,65.0,4.0
Kitchen Appliances,Worktops and Worktop Accessories,186.0,65.0,4.0
Kitchen Appliances,Worktops and Worktop Accessories,186.0,65.0,5.0
Kitchen Appliances,Worktops and Worktop Accessories,186.0,65.0,3.0
Kitchen Appliances,Worktops and Worktop Accessories,246.0,65.0,4.0
Kitchen Appliances,Worktops and Worktop Accessories,186.0,65.0,4.0
Kitchen Appliances,Worktops and Worktop Accessories,246.0,65.0,4.0
Kitchen Appliances,Worktops and Worktop Accessories,246.0,65.0,5.0
Kitchen Appliances,Worktops and Worktop Accessories,246.0,65.0,4.0
Kitchen Appliances,Worktops and Worktop Accessories,246.0,65.0,4.0
Kitchen Appliances,Worktops and Worktop Accessories,186.0,65.0,4.0
Kitchen Appliances,Worktops and Worktop Accessories,246.0,65.0,4.0
Kitchen Appliances,Worktops and Worktop Accessories,186.0,65.0,5.0
Kitchen Appliances,Worktops and Worktop Accessories,186.0,65.0,5.0
Kitchen Appliances,Worktops and Worktop Accessories,186.0,65.0,4.0
Kitchen Appliances,Worktops and Worktop Accessories,186.0,65.0,5.0
Kitchen Appliances,Worktops and Worktop Accessories,246.0,65.0,4.0
Kitchen Appliances,Worktops and Worktop Accessories,246.0,65.0,4.0
Kitchen Appliances,Worktops and Worktop Accessories,246.0,65.0,3.0
Kitchen Appliances,Worktops and Worktop Accessories,186.0,65.0,4.0
Kitchen Appliances,Worktops and Worktop Accessories,246.0,65.0,5.0
Kitchen Appliances,Worktops and Worktop Accessories,186.0,65.0,5.0
Kitchen Appliances,Worktops and Worktop Accessories,246.0,65.0,5.0
Kitchen Appliances,Worktops and Worktop Accessories,246.0,65.0,5.0
Kitchen Appliances,Worktops and Worktop Accessories,246.0,60.0,5.0
Kitchen Appliances,Worktops and Worktop Accessories,186.0,65.0,5.0
Kitchen Appliances,Worktops and Worktop Accessories,246.0,65.0,4.0
Kitchen Appliances,Worktops and Worktop Accessories,246.0,65.0,4.0
Kitchen Appliances,Worktops and Worktop Accessories,186.0,65.0,5.0
Kitchen Appliances,Worktops and Worktop Accessories,186.0,65.0,4.0
Kitchen Appliances,Worktops and Worktop Accessories,39.0,1.6,4.0
Kitchen Appliances,Worktops and Worktop Accessories,63.5,1.0,1.0
Kitchen Appliances,Worktops and Worktop Accessories,250.0,7.0,2.5
Kitchen Appliances,Worktops and Worktop Accessories,221.0,4.0,1.8
Kitchen Appliances,Worktops and Worktop Accessories,246.0,3.0,3.0
Kitchen Appliances,Worktops and Worktop Accessories,246.0,3.0,3.0
Kitchen Lighting,Batteries,8.2,3.5,7.5
Kitchen Lighting,Batteries,25.0,9.0,8.0
Kitchen Lighting,Batteries,12.0,8.0,2.0
Kitchen Lighting,Batteries,18.0,7.0,1.0
Kitchen Lighting,Batteries,8.0,8.0,3.0
Kitchen Lighting,Batteries,31.0,13.0,2.0
Kitchen Lighting,Batteries,21.0,10.0,2.0
Kitchen Lighting,Batteries,9.0,9.0,2.0
Kitchen Lighting,Batteries,9.0,9.0,2.0
Kitchen Lighting,Batteries,19.0,15.0,5.0
Kitchen Lighting,Batteries,14.0,8.0,8.0
Kitchen Lighting,Batteries,8.0,4.0,3.0
Kitchen Lighting,Batteries,22.0,18.0,4.0
Kitchen Lighting,Batteries,20.0,17.0,7.0
Kitchen Lighting,Shades Bases Cords,68.0,27.0,130.0
Kitchen Lighting,Shades Bases Cords,34.0,12.0,34.0
Kitchen Lighting,Shades Bases Cords,34.0,19.0,35.0
Kitchen Lighting,Shades Bases Cords,76.0,29.0,130.0
Kitchen Lighting,Shades Bases Cords,32.0,16.0,30.0
Kitchen Lighting,Shades Bases Cords,32.0,16.0,30.0
Kitchen Lighting,Shades Bases Cords,32.0,16.0,30.0
Kitchen Lighting,Shades Bases Cords,38.0,29.0,38.0
Kitchen Lighting,Shades Bases Cords,38.0,29.0,38.0
Kitchen Lighting,Shades Bases Cords,76.0,29.0,130.0
Kitchen Lighting,Shades Bases Cords,38.0,29.0,38.0
Kitchen Lighting,Shades Bases Cords,76.0,29.0,130.0
Kitchen Lighting,Shades Bases Cords,31.0,25.0,40.0
Kitchen Lighting,Shades Bases Cords,43.0,31.0,138.0
Kitchen Lighting,Shades Bases Cords,46.0,15.0,45.0
Kitchen Lighting,Shades Bases Cords,38.0,15.0,35.0
Kitchen Lighting,Shades Bases Cords,35.0,15.0,35.0
Kitchen Lighting,Shades Bases Cords,48.0,37.0,124.0
Kitchen Lighting,Shades Bases Cords,28.0,14.0,45.0
Kitchen Lighting,Shades Bases Cords,76.0,29.0,130.0
Kitchen Lighting,Shades Bases Cords,38.0,20.0,35.0
Kitchen Lighting,Shades Bases Cords,43.0,43.0,43.0
Kitchen Lighting,Shades Bases Cords,23.0,23.0,20.0
Kitchen Lighting,Shades Bases Cords,46.0,46.0,33.0
Kitchen Lighting,Shades Bases Cords,15.0,15.0,15.0
Kitchen Lighting,Shades Bases Cords,20.0,20.0,18.0
Kitchen Lighting,Shades Bases Cords,29.0,,
Kitchen Lighting,Shades Bases Cords,15.0,15.0,20.0
Kitchen Lighting,Shades Bases Cords,23.0,23.0,20.0
Kitchen Lighting,Shades Bases Cords,30.0,30.0,30.0
Kitchen Lighting,Shades Bases Cords,29.0,,29.0
Kitchen Lighting,Shades Bases Cords,35.0,35.0,34.0
Kitchen Lighting,Shades Bases Cords,23.0,,
Kitchen Lighting,Shades Bases Cords,46.0,46.0,0.0
Kitchen Lighting,Shades Bases Cords,29.0,,29.0
Kitchen Lighting,Shades Bases Cords,19.0,,
Kitchen Lighting,Shades Bases Cords,30.0,30.0,25.0
Kitchen Lighting,Shades Bases Cords,37.0,,37.0
Kitchen Lighting,Shades Bases Cords,25.0,,25.0
Kitchen Lighting,Shades Bases Cords,26.0,25.0,23.0
Kitchen Lighting,Shades Bases Cords,62.0,61.0,35.0
Kitchen Lighting,Shades Bases Cords,46.0,45.0,33.0
Kitchen Lighting,Shades Bases Cords,34.0,34.0,26.0
Kitchen Lighting,Shades Bases Cords,46.0,45.0,33.0
Kitchen Lighting,Shades Bases Cords,20.0,20.0,18.0
Kitchen Lighting,Shades Bases Cords,58.0,58.0,64.0
Kitchen Lighting,Shades Bases Cords,26.0,,25.0
Kitchen Lighting,Shades Bases Cords,25.0,,25.0
Kitchen Lighting,Shades Bases Cords,28.0,,28.0
Kitchen Lighting,Shades Bases Cords,18.0,,18.0
Kitchen Lighting,Shades Bases Cords,19.0,,19.0
Kitchen Lighting,Shades Bases Cords,29.0,,29.0
Kitchen Lighting,Shades Bases Cords,15.0,,15.0
Kitchen Lighting,Shades Bases Cords,28.0,,28.0
Kitchen Lighting,Shades Bases Cords,23.0,,
Kitchen Lighting,Shades Bases Cords,18.0,,18.0
Kitchen Lighting,Shades Bases Cords,24.0,,24.0
Kitchen Lighting,Shades Bases Cords,36.0,35.0,36.0
Kitchen Lighting,Shades Bases Cords,19.0,,19.0
Kitchen Lighting,Shades Bases Cords,19.0,,19.0
Kitchen Lighting,Shades Bases Cords,24.0,,24.0
Kitchen Lighting,Shades Bases Cords,29.0,,
Kitchen Lighting,Shades Bases Cords,33.0,,34.0
Kitchen Lighting,Shades Bases Cords,25.0,21.0,25.0
Kitchen Lighting,Shades Bases Cords,24.0,,24.0
Kitchen Lighting,Shades Bases Cords,44.0,22.0,32.0
Kitchen Lighting,Shades Bases Cords,40.0,38.0,37.0
Kitchen Lighting,Shades Bases Cords,37.0,37.0,23.0
Kitchen Lighting,Shades Bases Cords,65.0,61.0,35.0
Kitchen Lighting,Shades Bases Cords,17.0,14.0,14.0
Kitchen Lighting,Shades Bases Cords,9.0,,
Kitchen Lighting,Shades Bases Cords,17.0,16.0,10.0
Kitchen Lighting,Shades Bases Cords,9.0,,
Kitchen Lighting,Shades Bases Cords,24.0,18.0,10.0
Kitchen Lighting,Shades Bases Cords,136.0,19.0,11.0
Kitchen Lighting,Shades Bases Cords,9.0,,
Kitchen Lighting,Shades Bases Cords,9.0,,
Kitchen Lighting,Wall Lights,27.0,15.0,15.0
Kitchen Lighting,Wall Lights,27.0,15.0,15.0
Kithcen and Workshops,DishWasher,87.0,59.6,81.8
Kithcen and Workshops,DishWasher,80.0,8.0,0.0
Kithcen and Workshops,DishWasher,87.0,44.6,81.8
Kithcen and Workshops,DishWasher,87.0,59.6,81.8
Kithcen and Workshops,DishWasher,87.0,59.6,81.8
Kithcen and Workshops,DishWasher,87.0,59.6,81.8
Kithcen and Workshops,Extractor Hoods and Filters,68.0,59.9,21.5
Kithcen and Workshops,Extractor Hoods and Filters,98.0,76.1,35.8
Kithcen and Workshops,Extractor Hoods and Filters,62.0,55.0,15.0
Kithcen and Workshops,Extractor Hoods and Filters,62.0,60.0,13.0
Kithcen and Workshops,Extractor Hoods and Filters,67.0,56.1,35.8
Kithcen and Workshops,Extractor Hoods and Filters,113.0,75.0,51.0
Kithcen and Workshops,Extractor Hoods and Filters,102.0,89.8,48.0
Kithcen and Workshops,Extractor Hoods and Filters,57.0,20.9,21.0
Kithcen and Workshops,Extractor Hoods and Filters,63.0,59.8,42.0
Kithcen and Workshops,Extractor Hoods and Filters,85.0,80.0,44.0
Kithcen and Workshops,Extractor Hoods and Filters,63.0,59.8,35.0
Kithcen and Workshops,Extractor Hoods and Filters,79.0,69.8,38.2
Kithcen and Workshops,Extractor Hoods and Filters,113.0,69.8,43.0
Kithcen and Workshops,Extractor Hoods and Filters,64.0,59.8,36.0
Kithcen and Workshops,Extractor Hoods and Filters,63.0,59.8,35.0
Kithcen and Workshops,Extractor Hoods and Filters,113.0,79.8,43.0
Kithcen and Workshops,Extractor Hoods and Filters,98.0,90.0,27.0
Kithcen and Workshops,Extractor Hoods and Filters,68.0,59.8,27.0
Kithcen and Workshops,Extractor Hoods and Filters,63.0,59.8,42.0
Kithcen and Workshops,Extractor Hoods and Filters,89.0,79.8,50.0
Kithcen and Workshops,Extractor Hoods and Filters,79.0,69.8,51.0
Kithcen and Workshops,Fridges and Freezers,130.0,54.0,121.8
Kithcen and Workshops,Induction Hobs,57.0,60.0,2.0
Kithcen and Workshops,Induction Hobs,56.0,56.4,3.0
Kithcen and Workshops,Induction Hobs,68.0,59.0,3.9
Kithcen and Workshops,Induction Hobs,77.0,80.0,2.0
Kithcen and Workshops,Induction Hobs,61.0,29.0,3.9
Kithcen and Workshops,Induction Hobs,68.0,59.0,3.9
Kithcen and Workshops,Induction Hobs,66.0,58.0,16.0
Kithcen and Workshops,Induction Hobs,66.0,58.0,16.0
Kithcen and Workshops,Induction Hobs,70.0,59.5,9.4
Kithcen and Workshops,Induction Hobs,45.0,30.0,5.4
Kithcen and Workshops,Induction Hobs,68.0,59.0,5.1
Kithcen and Workshops,Induction Hobs,67.0,58.0,5.6
Kithcen and Workshops,Induction Hobs,68.0,59.0,5.1
Kithcen and Workshops,Induction Hobs,67.0,58.0,5.6
Kithcen and Workshops,Induction Hobs,87.0,78.0,5.8
Kithcen and Workshops,MicroWave,67.0,59.5,45.5
Kithcen and Workshops,MicroWave,67.0,59.4,45.5
Kithcen and Workshops,MicroWave,67.0,59.4,45.5
Kithcen and Workshops,MicroWave,67.0,59.4,45.5
Kithcen and Workshops,MicroWave,69.0,59.5,39.3
Kithcen and Workshops,MicroWave,69.0,59.5,39.3
Kithcen and Workshops,MicroWave,69.0,59.5,39.3
Kithcen and Workshops,MicroWave,69.0,59.5,39.3
Kithcen and Workshops,MicroWave,65.0,59.5,39.7
Kithcen and Workshops,MicroWave,65.0,59.5,39.7
Kithcen and Workshops,MicroWave,67.0,59.4,45.5
Kithcen and Workshops,MicroWave,64.0,59.5,39.4
Kithcen and Workshops,MicroWave,67.0,59.4,45.5
Kithcen and Workshops,MicroWave,65.0,59.5,39.7
Kithcen and Workshops,Ovens,67.0,59.5,59.5
Kithcen and Workshops,Ovens,67.0,59.5,59.5
Kithcen and Workshops,Ovens,67.0,59.4,58.9
Kithcen and Workshops,Ovens,67.0,59.4,58.9
Kithcen and Workshops,Ovens,67.0,59.5,59.5
Kithcen and Workshops,Ovens,67.0,59.5,59.5
Kithcen and Workshops,Ovens,67.0,59.4,58.9
Kithcen and Workshops,Ovens,67.0,59.5,59.5
Kithcen and Workshops,Ovens,67.0,59.5,59.5
Kithcen and Workshops,Ovens,67.0,59.4,58.9
Kithcen and Workshops,Ovens,67.0,59.5,59.5
Kithcen and Workshops,Ovens,67.0,59.4,58.9
Kithcen and Workshops,Ovens,61.0,59.5,4.5
Tableware,Cultery,26.0,16.0,3.0
Tableware,Cultery,24.0,14.0,6.0
Tableware,Cultery,24.0,18.0,6.0
Tableware,Cultery,24.0,15.0,6.0
Tableware,Cultery,26.0,14.0,5.0
Tableware,Cultery,35.0,25.0,5.0
Tableware,Cultery,25.0,15.0,8.0
Tableware,Cultery,27.0,15.0,6.0
Tableware,Cultery,24.0,15.0,6.0
Tableware,Cultery,24.0,14.0,7.0
Tableware,Cultery,22.0,14.0,4.0
Tableware,Cultery,24.0,11.0,5.0
Tableware,Cultery,34.0,23.0,5.0
Tableware,Cultery,23.0,16.0,5.0
Tableware,Cultery,25.0,15.0,6.0
Tableware,Cultery,28.0,15.0,3.0
Tableware,Cultery,31.0,11.0,2.0
Tableware,Cultery,19.0,4.0,3.0
Tableware,Cultery,25.0,9.0,3.0
Tableware,Cultery,22.0,12.0,3.0
Tableware,DinnerWare,,,5.0
Tableware,DinnerWare,,,6.0
Tableware,DinnerWare,11.0,11.0,10.0
Tableware,DinnerWare,10.0,10.0,3.0
Tableware,DinnerWare,12.0,12.0,6.0
Tableware,DinnerWare,7.0,,7.0
Tableware,DinnerWare,,,6.0
Tableware,DinnerWare,,,7.0
Tableware,DinnerWare,,,7.0
Tableware,DinnerWare,,,5.0
Tableware,DinnerWare,,,7.0
Tableware,DinnerWare,15.0,15.0,6.0
Tableware,DinnerWare,,,7.0
Tableware,DinnerWare,27.0,26.0,13.0
Tableware,DinnerWare,,,6.0
Tableware,DinnerWare,5.0,,5.0
Tableware,DinnerWare,15.0,15.0,7.0
Tableware,DinnerWare,,,6.0
Tableware,DinnerWare,,,6.0
Tableware,DinnerWare,,,7.0
Tableware,DinnerWare,,,6.0
Tableware,DinnerWare,,,7.0
Tableware,DinnerWare,,,7.5
Tableware,DinnerWare,6.0,,6.0
Tableware,DinnerWare,,,5.0
Tableware,DinnerWare,,,7.0
Tableware,DinnerWare,15.0,15.0,7.0
Tableware,DinnerWare,,,4.0
Tableware,DinnerWare,,,5.0
Tableware,DinnerWare,,,5.0
Tableware,DinnerWare,5.0,,
Tableware,DinnerWare,,,5.0
Tableware,DinnerWare,,,5.0
Tableware,DinnerWare,,,5.0
Tableware,DinnerWare,23.0,23.0,5.0
Tableware,DinnerWare,4.0,,
Tableware,DinnerWare,20.0,20.0,6.0
Tableware,DinnerWare,,,5.0
Tableware,DinnerWare,,,5.0
Tableware,DinnerWare,,,5.0
Tableware,DinnerWare,,,5.0
Tableware,DinnerWare,,,1.0
Tableware,DinnerWare,18.0,18.0,2.0
Tableware,DinnerWare,35.0,27.0,22.0
Tableware,DinnerWare,35.0,26.0,22.0
Tableware,DinnerWare,35.0,27.0,22.0
Tableware,DinnerWare,37.0,29.0,22.0
Tableware,DinnerWare,31.0,27.0,26.0
Tableware,DinnerWare,29.0,27.0,13.0
Tableware,DinnerWare,35.0,27.0,22.0
Tableware,DinnerWare,35.0,26.0,22.0
Tableware,DinnerWare,35.0,27.0,22.0
Tableware,DinnerWare,35.0,26.0,22.0
Tableware,DinnerWare,37.0,28.0,24.0
Tableware,DinnerWare,,,3.0
Tableware,DinnerWare,30.0,30.0,4.0
Tableware,DinnerWare,,,3.0
Tableware,DinnerWare,25.0,25.0,3.0
Tableware,DinnerWare,,,2.0
Tableware,DinnerWare,,,2.0
Tableware,DinnerWare,,,2.0
Tableware,DinnerWare,,,3.0
Tableware,DinnerWare,2.0,,
Tableware,DinnerWare,,,3.0
Tableware,DinnerWare,,,3.0
Tableware,DinnerWare,,,3.0
Tableware,DinnerWare,31.0,26.0,3.0
Tableware,DinnerWare,2.0,,
Tableware,DinnerWare,25.0,22.0,3.0
Tableware,DinnerWare,29.0,29.0,3.0
Tableware,DinnerWare,,,2.0
Tableware,DinnerWare,,,2.0
Tableware,DinnerWare,,,2.0
Tableware,DinnerWare,,,3.0
Tableware,DinnerWare,,,3.0
Tableware,DinnerWare,2.0,,
Tableware,DinnerWare,30.0,20.0,2.0
Tableware,DinnerWare,30.0,20.0,2.0
Tableware,DinnerWare,25.0,25.0,3.0
Tableware,DinnerWare,,,2.0
Tableware,DinnerWare,29.0,29.0,3.0
Tableware,DinnerWare,30.0,20.0,2.0
Tableware,DinnerWare,18.0,18.0,2.0
Tableware,DinnerWare,,,2.0
Tableware,DinnerWare,2.0,,
Tableware,DinnerWare,,,3.0
Tableware,DinnerWare,2.0,,
Tableware,DinnerWare,21.0,21.0,2.0
Tableware,DinnerWare,,,2.0
Tableware,DinnerWare,2.0,,
Tableware,DinnerWare,2.0,,
Tableware,DinnerWare,21.0,21.0,2.0
Tableware,DinnerWare,,,2.0
Tableware,DinnerWare,2.0,,
Tableware,DinnerWare,,,2.0
Tableware,DinnerWare,,,3.0
Tableware,DinnerWare,,,3.0
Tableware,DinnerWare,2.0,,
Tableware,DinnerWare,,,1.0
Tableware,DinnerWare,18.0,18.0,2.0
Tableware,"Glasses, Mugs and Cups",9.0,,
Tableware,"Glasses, Mugs and Cups",14.0,14.0,14.0
Tableware,"Glasses, Mugs and Cups",17.0,,16.5
Tableware,"Glasses, Mugs and Cups",7.0,4.0,7.0
Tableware,"Glasses, Mugs and Cups",16.0,,16.0
Tableware,"Glasses, Mugs and Cups",16.0,,15.5
Tableware,"Glasses, Mugs and Cups",17.0,10.0,5.0
Tableware,"Glasses, Mugs and Cups",18.0,,18.5
Tableware,"Glasses, Mugs and Cups",23.0,,22.0
Tableware,"Glasses, Mugs and Cups",11.0,9.0,5.0
Tableware,"Glasses, Mugs and Cups",11.0,9.0,9.0
Tableware,"Glasses, Mugs and Cups",11.0,9.0,9.0
Tableware,"Glasses, Mugs and Cups",2.0,7.0,6.0
Tableware,"Glasses, Mugs and Cups",12.0,9.0,9.0
Tableware,"Glasses, Mugs and Cups",11.0,11.0,11.0
Tableware,"Glasses, Mugs and Cups",24.0,11.0,9.0
Tableware,"Glasses, Mugs and Cups",10.0,8.0,8.0
Tableware,"Glasses, Mugs and Cups",8.0,8.0,6.0
Tableware,"Glasses, Mugs and Cups",12.0,9.0,9.0
Tableware,"Glasses, Mugs and Cups",14.0,11.0,8.0
Tableware,"Glasses, Mugs and Cups",2.0,7.0,6.0
Tableware,"Glasses, Mugs and Cups",9.0,7.0,5.0
Tableware,"Glasses, Mugs and Cups",33.0,15.0,15.0
Tableware,"Glasses, Mugs and Cups",14.0,9.0,7.0
Tableware,"Glasses, Mugs and Cups",12.0,9.0,9.0
Tableware,"Glasses, Mugs and Cups",2.0,7.0,6.0
Tableware,"Glasses, Mugs and Cups",13.0,10.0,11.0
Tableware,"Glasses, Mugs and Cups",11.0,9.0,7.0
Tableware,"Glasses, Mugs and Cups",13.0,11.0,6.0
Tableware,"Glasses, Mugs and Cups",13.0,11.0,9.0
Tableware,"Glasses, Mugs and Cups",12.0,9.0,8.0
Tableware,"Glasses, Mugs and Cups",14.0,11.0,8.0
Tableware,"Glasses, Mugs and Cups",13.0,10.0,10.0
Tableware,"Glasses, Mugs and Cups",11.0,10.0,11.0
Tableware,"Glasses, Mugs and Cups",12.0,9.0,9.0
Tableware,"Glasses, Mugs and Cups",2.0,7.0,6.0
Tableware,"Glasses, Mugs and Cups",11.0,10.0,11.0
Tableware,"Glasses, Mugs and Cups",11.0,10.0,11.0
